area_name,path,us_state,url,lnglat
Area 51,Anchorage & South Central Alaska|Valdez Area Rock|Area 51,Alaska,https://www.mountainproject.com/area/112344758/area-51,"[-146.31203, 61.04044]"
Airport Heights,Anchorage & South Central Alaska|Valdez Area Rock|Airport Heights,Alaska,https://www.mountainproject.com/area/108600926/airport-heights,"[-146.22021, 61.13965]"
43 Mile,Anchorage & South Central Alaska|Valdez Area Rock|43 Mile,Alaska,https://www.mountainproject.com/area/111950619/43-mile,"[-145.34356, 61.24233]"
27 Mile,Anchorage & South Central Alaska|Valdez Area Rock|27 Mile,Alaska,https://www.mountainproject.com/area/107977214/27-mile,"[-146.35117, 61.13066]"
19 Mile Wall,Anchorage & South Central Alaska|Valdez Area Rock|19 Mile Wall,Alaska,https://www.mountainproject.com/area/108630601/19-mile-wall,"[-145.80243, 61.11544]"
101 Wall (Worthington),Anchorage & South Central Alaska|Valdez Area Rock|101 Wall (Worthington),Alaska,https://www.mountainproject.com/area/113385462/101-wall-worthington,"[-145.72445, 61.17056]"
Mount Blackburn,"Wrangell, St. Elias, University and Fairweather Ranges|Wrangell Mountains, The|Mount Blackburn",Alaska,https://www.mountainproject.com/area/108406184/mount-blackburn,"[-142.8253, 61.73537]"
Ahtna Peak,"Wrangell, St. Elias, University and Fairweather Ranges|Wrangell Mountains, The|Ahtna Peak",Alaska,https://www.mountainproject.com/area/108408706/ahtna-peak,"[-143.13291, 61.85997]"
Harriet Hunt,Southeastern Alaska/Coastal Range|Ketchikan|Harriet Hunt,Alaska,https://www.mountainproject.com/area/106699132/harriet-hunt,"[-131.75481, 55.45586]"
Split Thumb,Southeastern Alaska/Coastal Range|Juneau|Split Thumb,Alaska,https://www.mountainproject.com/area/112157225/split-thumb,"[-134.31064, 58.40761]"
"Sea Cliffs, The","Southeastern Alaska/Coastal Range|Juneau|Sea Cliffs, The",Alaska,https://www.mountainproject.com/area/112156436/the-sea-cliffs,"[-134.90001, 58.58494]"
North Douglas Road Cut,Southeastern Alaska/Coastal Range|Juneau|North Douglas Road Cut,Alaska,https://www.mountainproject.com/area/120332372/north-douglas-road-cut,"[-134.65478, 58.31648]"
Sea Cliff Roadcut,Southeastern Alaska/Coastal Range|Juneau|Sea Cliff Roadcut,Alaska,https://www.mountainproject.com/area/114170269/sea-cliff-roadcut,"[-134.89635, 58.58297]"
Mt. Juneau Ice Climbing,Southeastern Alaska/Coastal Range|Juneau|Mt. Juneau Ice Climbing,Alaska,https://www.mountainproject.com/area/114130997/mt-juneau-ice-climbing,"[-134.56049, 58.3095]"
Mt. Jumbo Basin,Southeastern Alaska/Coastal Range|Juneau|Mt. Jumbo Basin,Alaska,https://www.mountainproject.com/area/113121702/mt-jumbo-basin,"[-134.41124, 58.25352]"
Upper Wall,Anchorage & South Central Alaska|Valdez Area Rock|43 mile crag|Upper Wall,Alaska,https://www.mountainproject.com/area/118935939/upper-wall,"[-145.34501, 61.24252]"
Mendenhall Glacier area ice,Southeastern Alaska/Coastal Range|Juneau|Mendenhall Glacier area ice,Alaska,https://www.mountainproject.com/area/119965918/mendenhall-glacier-area-ice,"[-134.53796, 58.42462]"
Lower Wall,Anchorage & South Central Alaska|Valdez Area Rock|43 mile crag|Lower Wall,Alaska,https://www.mountainproject.com/area/118936133/lower-wall,"[-145.34439, 61.24271]"
McAlpine Sector,Anchorage & South Central Alaska|Valdez Area Rock|43 mile crag|McAlpine Sector,Alaska,https://www.mountainproject.com/area/118935657/mcalpine-sector,"[-145.34589, 61.24221]"
Hard Sea Cliffs,Southeastern Alaska/Coastal Range|Juneau|Hard Sea Cliffs,Alaska,https://www.mountainproject.com/area/118968012/hard-sea-cliffs,"[-134.89636, 58.58095]"
Fritz Cove Road Sport Climbs,Southeastern Alaska/Coastal Range|Juneau|Fritz Cove Road Sport Climbs,Alaska,https://www.mountainproject.com/area/106188334/fritz-cove-road-sport-climbs,"[-134.5605, 58.3095]"
Developer N/A,Southeastern Alaska/Coastal Range|Haines|Chilkat State Park|Developer N/A,Alaska,https://www.mountainproject.com/area/118916370/developer-na,"[-135.38288, 59.21191]"
Fred's Boulders,Southeastern Alaska/Coastal Range|Juneau|Fred's Boulders,Alaska,https://www.mountainproject.com/area/113121573/freds-boulders,"[-134.56, 58.36175]"
Whiskey Wall,Southeastern Alaska/Coastal Range|Juneau|Suicide Basin|Whiskey Wall,Alaska,https://www.mountainproject.com/area/118666549/whiskey-wall,"[-134.49441, 58.46208]"
Suicide Wall,Southeastern Alaska/Coastal Range|Juneau|Suicide Basin|Suicide Wall,Alaska,https://www.mountainproject.com/area/118666528/suicide-wall,"[-134.4847, 58.45591]"
Fish Creek Knob Boulders,Southeastern Alaska/Coastal Range|Juneau|Fish Creek Knob Boulders,Alaska,https://www.mountainproject.com/area/112157185/fish-creek-knob-boulders,"[-134.54605, 58.28014]"
Blackerby ice,Southeastern Alaska/Coastal Range|Juneau|Blackerby ice,Alaska,https://www.mountainproject.com/area/119756557/blackerby-ice,"[-134.47273, 58.33989]"
Base Area and Single Pitch,Southeastern Alaska/Coastal Range|Juneau|Mendenhall Towers|Base Area and Single Pitch,Alaska,https://www.mountainproject.com/area/117524705/base-area-and-single-pitch,"[-134.49648, 58.52197]"
7th Tower,Southeastern Alaska/Coastal Range|Juneau|Mendenhall Towers|7th Tower,Alaska,https://www.mountainproject.com/area/117524699/7th-tower,"[-134.45999, 58.53294]"
6th Tower,Southeastern Alaska/Coastal Range|Juneau|Mendenhall Towers|6th Tower,Alaska,https://www.mountainproject.com/area/117524694/6th-tower,"[-134.46682, 58.53199]"
5th Tower,Southeastern Alaska/Coastal Range|Juneau|Mendenhall Towers|5th Tower,Alaska,https://www.mountainproject.com/area/117524679/5th-tower,"[-134.47641, 58.53145]"
4th Tower,Southeastern Alaska/Coastal Range|Juneau|Mendenhall Towers|4th Tower,Alaska,https://www.mountainproject.com/area/117524689/4th-tower,"[-134.47722, 58.53157]"
North Gully,Southeastern Alaska/Coastal Range|Juneau|Jaw Point|North Gully,Alaska,https://www.mountainproject.com/area/119138303/north-gully,"[-134.06313, 58.26579]"
3rd Tower - Main,Southeastern Alaska/Coastal Range|Juneau|Mendenhall Towers|3rd Tower - Main,Alaska,https://www.mountainproject.com/area/117524666/3rd-tower-main,"[-134.48555, 58.53342]"
2nd Tower - Midget,Southeastern Alaska/Coastal Range|Juneau|Mendenhall Towers|2nd Tower - Midget,Alaska,https://www.mountainproject.com/area/117524114/2nd-tower-midget,"[-134.48897, 58.5331]"
1st Tower - West Tower,Southeastern Alaska/Coastal Range|Juneau|Mendenhall Towers|1st Tower - West Tower,Alaska,https://www.mountainproject.com/area/117524105/1st-tower-west-tower,"[-134.49195, 58.53456]"
5 mile rock,Southeastern Alaska/Coastal Range|Juneau|5 mile rock,Alaska,https://www.mountainproject.com/area/118963300/5-mile-rock,"[-134.50946, 58.31618]"
Second Wall,Southeastern Alaska/Coastal Range|Juneau|Downtown Juneau - Mount Maria|Second Wall,Alaska,https://www.mountainproject.com/area/112156346/second-wall,"[-134.40761, 58.30499]"
Redbull broken china area,Southeastern Alaska/Coastal Range|Juneau|Davies Creek|Redbull broken china area,Alaska,https://www.mountainproject.com/area/119757010/redbull-broken-china-area,"[-134.83324, 58.68676]"
First Wall,Southeastern Alaska/Coastal Range|Juneau|Downtown Juneau - Mount Maria|First Wall,Alaska,https://www.mountainproject.com/area/106500548/first-wall,"[-134.4079, 58.3049]"
MerWitch Cliff,Southeastern Alaska/Coastal Range|Juneau|Amalga Harbor|MerWitch Cliff,Alaska,https://www.mountainproject.com/area/120593848/merwitch-cliff,"[-134.80526, 58.50268]"
Greenhorn Cliff,Southeastern Alaska/Coastal Range|Juneau|Amalga Harbor|Greenhorn Cliff,Alaska,https://www.mountainproject.com/area/120593743/greenhorn-cliff,"[-134.80046, 58.50235]"
"Upper, Upper Crag","Southeastern Alaska/Coastal Range|Skagway|Upper, Upper Crag",Alaska,https://www.mountainproject.com/area/114562436/upper-upper-crag,"[-135.34429, 59.48581]"
Sheep Camp,Southeastern Alaska/Coastal Range|Skagway|Sheep Camp,Alaska,https://www.mountainproject.com/area/107972102/sheep-camp,"[-135.2793, 59.6463]"
Mt. Harding,Southeastern Alaska/Coastal Range|Skagway|Mt. Harding,Alaska,https://www.mountainproject.com/area/108264878/mt-harding,"[-135.43311, 59.4181]"
Moore Spire,Southeastern Alaska/Coastal Range|Skagway|Moore Spire,Alaska,https://www.mountainproject.com/area/114796171/moore-spire,"[-135.1934, 59.58608]"
Jaw Man Zone,Southeastern Alaska/Coastal Range|Juneau|Jaw Point|South Gully|Jaw Man Zone,Alaska,https://www.mountainproject.com/area/119138358/jaw-man-zone,"[-134.05804, 58.26294]"
Incinerator Crag,Southeastern Alaska/Coastal Range|Skagway|Incinerator Crag,Alaska,https://www.mountainproject.com/area/106930009/incinerator-crag,"[-135.32837, 59.53667]"
South Seacliffs,Southeastern Alaska/Coastal Range|Juneau|Jaw Point|Seagully|South Seacliffs,Alaska,https://www.mountainproject.com/area/119143592/south-seacliffs,"[-134.05859, 58.25922]"
4th Fin (Mountaineers Buttress),Southeastern Alaska/Coastal Range|Juneau|Jaw Point|North Fins|4th Fin (Mountaineers Buttress),Alaska,https://www.mountainproject.com/area/121104395/4th-fin-mountaineers-buttress,"[-134.0639, 58.26744]"
North Wall,Southeastern Alaska/Coastal Range|Juneau|Jaw Point|North Fins|North Wall,Alaska,https://www.mountainproject.com/area/121315274/north-wall,"[-134.0634, 58.26738]"
3rd Fin,Southeastern Alaska/Coastal Range|Juneau|Jaw Point|North Fins|3rd Fin,Alaska,https://www.mountainproject.com/area/119138338/3rd-fin,"[-134.06411, 58.26742]"
2nd Fin,Southeastern Alaska/Coastal Range|Juneau|Jaw Point|North Fins|2nd Fin,Alaska,https://www.mountainproject.com/area/119138330/2nd-fin,"[-134.0642, 58.26738]"
1st Fin,Southeastern Alaska/Coastal Range|Juneau|Jaw Point|North Fins|1st Fin,Alaska,https://www.mountainproject.com/area/119138326/1st-fin,"[-134.0644, 58.2673]"
North Seacliffs,Southeastern Alaska/Coastal Range|Juneau|Jaw Point|Seagully|North Seacliffs,Alaska,https://www.mountainproject.com/area/119143599/north-seacliffs,"[-134.05864, 58.25964]"
Face Mountain,Southeastern Alaska/Coastal Range|Skagway|Face Mountain,Alaska,https://www.mountainproject.com/area/117651125/face-mountain,"[-135.43325, 59.47882]"
Dyea Municipal Recreational Boulder,Southeastern Alaska/Coastal Range|Skagway|Dyea Municipal Recreational Boulder,Alaska,https://www.mountainproject.com/area/118925602/dyea-municipal-recreational-boulder,"[-135.36088, 59.51786]"
Carmack  Spires,Southeastern Alaska/Coastal Range|Skagway|Carmack  Spires,Alaska,https://www.mountainproject.com/area/117624257/carmack-spires,"[-135.26472, 59.5558]"
Black Lakes Crag,Southeastern Alaska/Coastal Range|Skagway|Black Lakes Crag,Alaska,https://www.mountainproject.com/area/106929992/black-lakes-crag,"[-135.26163, 59.50321]"
4 mile crag,Southeastern Alaska/Coastal Range|Skagway|4 mile crag,Alaska,https://www.mountainproject.com/area/106971507/4-mile-crag,"[-135.34673, 59.47418]"
Ptarmigan Peak,Anchorage & South Central Alaska|Ptarmigan Peak,Alaska,https://www.mountainproject.com/area/107832112/ptarmigan-peak,"[-149.60483, 61.05925]"
O'Malley Peak,Anchorage & South Central Alaska|O'Malley Peak,Alaska,https://www.mountainproject.com/area/113352664/omalley-peak,"[-149.60238, 61.05822]"
Barbara Falls,Anchorage & South Central Alaska|Barbara Falls,Alaska,https://www.mountainproject.com/area/116613587/barbara-falls,"[-149.47603, 61.28596]"
Tidal Flats,Southeastern Alaska/Coastal Range|Skagway|Dyea|Tidal Flats,Alaska,https://www.mountainproject.com/area/107522316/tidal-flats,"[-135.35909, 59.48953]"
Creekside Cliff,Anchorage & South Central Alaska|Purinton Creek|Creekside Cliff,Alaska,https://www.mountainproject.com/area/109151163/creekside-cliff,"[-148.13854, 61.81175]"
Upper Right Wall,Anchorage & South Central Alaska|Purinton Creek|Upper Right Wall,Alaska,https://www.mountainproject.com/area/109202411/upper-right-wall,"[-148.1403, 61.81244]"
Upper Center Wall,Anchorage & South Central Alaska|Purinton Creek|Upper Center Wall,Alaska,https://www.mountainproject.com/area/109202466/upper-center-wall,"[-148.14126, 61.81266]"
Lower Walls,Anchorage & South Central Alaska|Purinton Creek|Lower Walls,Alaska,https://www.mountainproject.com/area/109206415/lower-walls,"[-148.14193, 61.81247]"
Left Wall,Anchorage & South Central Alaska|Purinton Creek|Left Wall,Alaska,https://www.mountainproject.com/area/109202235/left-wall,"[-148.1423, 61.8129]"
Trailside Boulder 2,Anchorage & South Central Alaska|Powerline Boulders|Trailside Boulder 2,Alaska,https://www.mountainproject.com/area/109426174/trailside-boulder-2,"[-149.61277, 61.07375]"
Trailside Boulder 1,Anchorage & South Central Alaska|Powerline Boulders|Trailside Boulder 1,Alaska,https://www.mountainproject.com/area/109426160/trailside-boulder-1,"[-149.61457, 61.07594]"
Manslap Boulder,Anchorage & South Central Alaska|Powerline Boulders|Manslap Boulder,Alaska,https://www.mountainproject.com/area/110630732/manslap-boulder,"[-149.59775, 61.0696]"
Forgotten Boulder,Anchorage & South Central Alaska|Powerline Boulders|Forgotten Boulder,Alaska,https://www.mountainproject.com/area/110630856/forgotten-boulder,"[-149.59775, 61.0696]"
Bear Valley Wall,Anchorage & South Central Alaska|Portage|Bear Valley Wall,Alaska,https://www.mountainproject.com/area/119612316/bear-valley-wall,"[-148.82414, 60.79078]"
Supernova and Pop Start Boulders.,Anchorage & South Central Alaska|Chickaloon Boulders|Supernova and Pop Start Boulders.,Alaska,https://www.mountainproject.com/area/106906347/supernova-and-pop-start-boulders,"[-148.53439, 61.7647]"
"House of Bouldering, The","Anchorage & South Central Alaska|Chickaloon Boulders|House of Bouldering, The",Alaska,https://www.mountainproject.com/area/106906353/the-house-of-bouldering,"[-148.5356, 61.764]"
"V1 Boulder, The","Anchorage & South Central Alaska|Chickaloon Boulders|V1 Boulder, The",Alaska,https://www.mountainproject.com/area/107171013/the-v1-boulder,"[-148.53391, 61.7646]"
Byron Glacier Wall,Anchorage & South Central Alaska|Portage|Byron Glacier Wall,Alaska,https://www.mountainproject.com/area/108973037/byron-glacier-wall,"[-148.84843, 60.75848]"
Sliver Boulder,Anchorage & South Central Alaska|Powerline Boulders|Bowl Boulders|Sliver Boulder,Alaska,https://www.mountainproject.com/area/119027211/sliver-boulder,"[-149.6013, 61.06615]"
Killer Sheep Boulder,Anchorage & South Central Alaska|Powerline Boulders|Bowl Boulders|Killer Sheep Boulder,Alaska,https://www.mountainproject.com/area/119027361/killer-sheep-boulder,"[-149.60082, 61.06642]"
"Dilbert Boulder, The","Anchorage & South Central Alaska|Powerline Boulders|Bowl Boulders|Dilbert Boulder, The",Alaska,https://www.mountainproject.com/area/119026870/the-dilbert-boulder,"[-149.60117, 61.0662]"
"Arkenstone, The","Anchorage & South Central Alaska|Portage|Byron Glacier Bouldering|Arkenstone, The",Alaska,https://www.mountainproject.com/area/117619816/the-arkenstone,"[-148.85058, 60.76157]"
"Anvil, The","Anchorage & South Central Alaska|Portage|Byron Glacier Bouldering|Anvil, The",Alaska,https://www.mountainproject.com/area/117609289/the-anvil,"[-148.8456, 60.76252]"
"Trolls, The","Anchorage & South Central Alaska|Portage|Byron Glacier Bouldering|Trolls, The",Alaska,https://www.mountainproject.com/area/117619765/the-trolls,"[-148.84563, 60.76251]"
"Shadows Boulder, The","Anchorage & South Central Alaska|Portage|Byron Glacier Bouldering|Shadows Boulder, The",Alaska,https://www.mountainproject.com/area/119124324/the-shadows-boulder,"[-148.85144, 60.75986]"
Ninja Boulders,Anchorage & South Central Alaska|Portage|Byron Glacier Bouldering|Ninja Boulders,Alaska,https://www.mountainproject.com/area/119169514/ninja-boulders,"[-148.85317, 60.75873]"
"Grindstone, The","Anchorage & South Central Alaska|Portage|Byron Glacier Bouldering|Grindstone, The",Alaska,https://www.mountainproject.com/area/108256006/the-grindstone,"[-148.84553, 60.76253]"
"Erotics Boulder, The","Anchorage & South Central Alaska|Portage|Byron Glacier Bouldering|Erotics Boulder, The",Alaska,https://www.mountainproject.com/area/119124009/the-erotics-boulder,"[-148.84948, 60.76]"
"Ego & The Eggo, The","Anchorage & South Central Alaska|Portage|Byron Glacier Bouldering|Ego & The Eggo, The",Alaska,https://www.mountainproject.com/area/119169403/the-ego-the-eggo,"[-148.85071, 60.75944]"
Bliss Boulder,Anchorage & South Central Alaska|Portage|Byron Glacier Bouldering|Bliss Boulder,Alaska,https://www.mountainproject.com/area/119124116/bliss-boulder,"[-148.84616, 60.76526]"
Shepard's Tower,Central Oregon|Shepard's Tower,Oregon,https://www.mountainproject.com/area/105843033/shepards-tower,"[-121.6113, 44.64581]"
Prineville Reservoir State Park,Central Oregon|Prineville Reservoir State Park,Oregon,https://www.mountainproject.com/area/121477640/prineville-reservoir-state-park,"[-120.73117, 44.13346]"
Power Lines,Central Oregon|Power Lines,Oregon,https://www.mountainproject.com/area/106867426/power-lines,"[-121.46742, 44.04393]"
Meadow Camp,Central Oregon|Meadow Camp,Oregon,https://www.mountainproject.com/area/109756477/meadow-camp,"[-121.37788, 44.00144]"
Youtlkut Pillars,Southwest Oregon|Youtlkut Pillars,Oregon,https://www.mountainproject.com/area/113991218/youtlkut-pillars,"[-122.6696, 43.22539]"
Viento Wall,Portland & The Gorge|Viento Wall,Oregon,https://www.mountainproject.com/area/116379508/viento-wall,"[-121.68108, 45.69264]"
Oceansides/Netarts,Northwest Coast|Oceansides/Netarts,Oregon,https://www.mountainproject.com/area/118293499/oceansidesnetarts,"[-123.97443, 45.46653]"
"Drive In, The","Central Oregon|Badlands, The|Drive In, The",Oregon,https://www.mountainproject.com/area/107329692/the-drive-in,"[-121.0192, 43.996]"
Castle,"Central Oregon|Badlands, The|Castle",Oregon,https://www.mountainproject.com/area/107357989/castle,"[-121.0386, 43.9889]"
(zz) Upper Gorge,Central Oregon|Smith Rock|(zz) Upper Gorge,Oregon,https://www.mountainproject.com/area/105801773/upper-gorge,"[-121.12783, 44.36434]"
Paulina Creek Falls Ice,Central Oregon|Paulina Creek Ice|Paulina Creek Falls Ice,Oregon,https://www.mountainproject.com/area/121895477/paulina-creek-falls-ice,"[-121.28254, 43.71236]"
Island Falls Ice,Central Oregon|Paulina Creek Ice|Island Falls Ice,Oregon,https://www.mountainproject.com/area/121895307/island-falls-ice,"[-121.33368, 43.71373]"
West Side,Central Oregon|Cougar Buttress|West Side,Oregon,https://www.mountainproject.com/area/114608775/west-side,"[-121.54888, 44.03581]"
Átya tpísh (North face),Central Oregon|Willow Creek|Átya tpísh (North face),Oregon,https://www.mountainproject.com/area/112271013/atya-tpish-north-face,"[-121.16105, 44.64428]"
"Wormhole Formation, The","Willamette Valley|Wormhole, The|Wormhole Formation, The",Oregon,https://www.mountainproject.com/area/119966046/the-wormhole-formation,"[-122.2022, 44.31432]"
"Anvil, The","Willamette Valley|Wormhole, The|Anvil, The",Oregon,https://www.mountainproject.com/area/119966131/the-anvil,"[-122.20312, 44.31454]"
Whispering Springs,Central Oregon|Willow Creek|Whispering Springs,Oregon,https://www.mountainproject.com/area/112270956/whispering-springs,"[-121.15836, 44.64309]"
South Sister,Oregon Volcanoes|Three Sisters Wilderness|South Sister,Oregon,https://www.mountainproject.com/area/108310702/south-sister,"[-121.7714, 44.1023]"
North Sister,Oregon Volcanoes|Three Sisters Wilderness|North Sister,Oregon,https://www.mountainproject.com/area/108312058/north-sister,"[-121.7839, 44.1486]"
Section 4,Mt. Hood National Forest|Trillium Lake Crag (Mosquito Butte)|Section 4,Oregon,https://www.mountainproject.com/area/115171841/section-4,"[-121.73426, 45.27665]"
Section 3,Mt. Hood National Forest|Trillium Lake Crag (Mosquito Butte)|Section 3,Oregon,https://www.mountainproject.com/area/117547838/section-3,"[-121.73432, 45.27654]"
Section 2,Mt. Hood National Forest|Trillium Lake Crag (Mosquito Butte)|Section 2,Oregon,https://www.mountainproject.com/area/117525993/section-2,"[-121.73441, 45.27645]"
Roca Rhodales,Central Oregon|Paulina Peak|Vigilantes de Obsidiana|Roca Rhodales,Oregon,https://www.mountainproject.com/area/117760819/roca-rhodales,"[-121.25691, 43.69186]"
Roca Ivingar,Central Oregon|Paulina Peak|Vigilantes de Obsidiana|Roca Ivingar,Oregon,https://www.mountainproject.com/area/117760834/roca-ivingar,"[-121.25705, 43.69177]"
Main Smith Rock Area,Central Oregon|Smith Rock|Smith Rock Bouldering|Main Smith Rock Area,Oregon,https://www.mountainproject.com/area/116549150/main-smith-rock-area,"[-121.14255, 44.3659]"
Lizard Boulder,Central Oregon|Smith Rock|Smith Rock Bouldering|Lizard Boulder,Oregon,https://www.mountainproject.com/area/119728318/lizard-boulder,"[-121.13782, 44.36881]"
Gorilla Cliff,Central Oregon|Smith Rock|Smith Rock Bouldering|Gorilla Cliff,Oregon,https://www.mountainproject.com/area/118671732/gorilla-cliff,"[-121.14253, 44.36293]"
"Cave, The","Central Oregon|Smith Rock|Smith Rock Bouldering|Cave, The",Oregon,https://www.mountainproject.com/area/119769451/the-cave,"[-121.13865, 44.36844]"
Section 1,Mt. Hood National Forest|Trillium Lake Crag (Mosquito Butte)|Section 1,Oregon,https://www.mountainproject.com/area/115156855/section-1,"[-121.73444, 45.27632]"
Ice Lake Peaks,Northeast Oregon|Wallowa Mountains|Ice Lake Peaks,Oregon,https://www.mountainproject.com/area/119479760/ice-lake-peaks,"[-117.27394, 45.22966]"
Wallowa County Crag,Northeast Oregon|Wallowa Mountains|Lakes Basin|Wallowa County Crag,Oregon,https://www.mountainproject.com/area/119479996/wallowa-county-crag,"[-117.28738, 45.20359]"
Mirror Lake,Northeast Oregon|Wallowa Mountains|Lakes Basin|Mirror Lake,Oregon,https://www.mountainproject.com/area/119480647/mirror-lake,"[-117.30532, 45.1802]"
Lily Lake,Northeast Oregon|Wallowa Mountains|Lakes Basin|Lily Lake,Oregon,https://www.mountainproject.com/area/119479999/lily-lake,"[-117.28863, 45.18991]"
Horseshoe Lake,Northeast Oregon|Wallowa Mountains|Lakes Basin|Horseshoe Lake,Oregon,https://www.mountainproject.com/area/119481827/horseshoe-lake,"[-117.27202, 45.20405]"
(F) Crimson Boulder,Central Oregon|Smith Rock|Smith Rock Bouldering|Red Wall Boulders|(F) Crimson Boulder,Oregon,https://www.mountainproject.com/area/119742677/crimson-boulder,"[-121.13786, 44.36997]"
Fireplace Boulder,Central Oregon|Smith Rock|Smith Rock Bouldering|Old Climbers Camp Boulders|Fireplace Boulder,Oregon,https://www.mountainproject.com/area/120404207/fireplace-boulder,"[-121.13228, 44.37279]"
(5) Jungle Land,Central Oregon|Smith Rock|(z) Lower Gorge|West Side|(5) Jungle Land,Oregon,https://www.mountainproject.com/area/105865369/jungle-land,"[-121.13117, 44.36851]"
(4) Star Wall,Central Oregon|Smith Rock|(z) Lower Gorge|West Side|(4) Star Wall,Oregon,https://www.mountainproject.com/area/105865366/star-wall,"[-121.13117, 44.36851]"
(3) Catwalk Cliff,Central Oregon|Smith Rock|(z) Lower Gorge|West Side|(3) Catwalk Cliff,Oregon,https://www.mountainproject.com/area/105865363/catwalk-cliff,"[-121.13065, 44.36733]"
(6) Midwest Wall,Central Oregon|Smith Rock|(z) Lower Gorge|East Side|(6) Midwest Wall,Oregon,https://www.mountainproject.com/area/111911761/midwest-wall,"[-121.12984, 44.36581]"
(5) Shakespeare Cliff,Central Oregon|Smith Rock|(z) Lower Gorge|East Side|(5) Shakespeare Cliff,Oregon,https://www.mountainproject.com/area/105865160/shakespeare-cliff,"[-121.12998, 44.3668]"
(4) Arrington Columns,Central Oregon|Smith Rock|(z) Lower Gorge|East Side|(4) Arrington Columns,Oregon,https://www.mountainproject.com/area/105865196/arrington-columns,"[-121.12995, 44.36774]"
(3) Hand Job Wall,Central Oregon|Smith Rock|(z) Lower Gorge|East Side|(3) Hand Job Wall,Oregon,https://www.mountainproject.com/area/105865164/hand-job-wall,"[-121.12995, 44.36774]"
Jones Boulder,Central Oregon|Smith Rock|Smith Rock Bouldering|Delirium Boulders|Jones Boulder,Oregon,https://www.mountainproject.com/area/119728503/jones-boulder,"[-121.12842, 44.36941]"
Gem Boulder,Central Oregon|Smith Rock|Smith Rock Bouldering|Delirium Boulders|Gem Boulder,Oregon,https://www.mountainproject.com/area/119728518/gem-boulder,"[-121.12723, 44.36841]"
(2) Windfall Wall,Central Oregon|Smith Rock|(z) Lower Gorge|East Side|(2) Windfall Wall,Oregon,https://www.mountainproject.com/area/105865193/windfall-wall,"[-121.12995, 44.36774]"
(1) So Lo Wall,Central Oregon|Smith Rock|(z) Lower Gorge|East Side|(1) So Lo Wall,Oregon,https://www.mountainproject.com/area/105865200/so-lo-wall,"[-121.12995, 44.36774]"
(2) Wildfire Wall,Central Oregon|Smith Rock|(z) Lower Gorge|West Side|(2) Wildfire Wall,Oregon,https://www.mountainproject.com/area/105865360/wildfire-wall,"[-121.13081, 44.36798]"
(1) Parched Cat Cliff (aka Cox Rocks),Central Oregon|Smith Rock|(z) Lower Gorge|West Side|(1) Parched Cat Cliff (aka Cox Rocks),Oregon,https://www.mountainproject.com/area/105865357/parched-cat-cliff-aka-cox-rocks,"[-121.13117, 44.36851]"
(E) Red Spike Boulder,Central Oregon|Smith Rock|Smith Rock Bouldering|Red Wall Boulders|(E) Red Spike Boulder,Oregon,https://www.mountainproject.com/area/119742663/red-spike-boulder,"[-121.13794, 44.37014]"
(D) Red Dare Block,Central Oregon|Smith Rock|Smith Rock Bouldering|Red Wall Boulders|(D) Red Dare Block,Oregon,https://www.mountainproject.com/area/119741958/red-dare-block,"[-121.13782, 44.37015]"
(C) The Blob,Central Oregon|Smith Rock|Smith Rock Bouldering|Red Wall Boulders|(C) The Blob,Oregon,https://www.mountainproject.com/area/119741851/the-blob,"[-121.13779, 44.37019]"
(B) Simple Simon,Central Oregon|Smith Rock|Smith Rock Bouldering|Red Wall Boulders|(B) Simple Simon,Oregon,https://www.mountainproject.com/area/119741919/simple-simon,"[-121.13764, 44.37008]"
(A) Red Clot Block,Central Oregon|Smith Rock|Smith Rock Bouldering|Red Wall Boulders|(A) Red Clot Block,Oregon,https://www.mountainproject.com/area/119728383/red-clot-block,"[-121.13761, 44.37017]"
Brownie Basin,Northeast Oregon|Wallowa Mountains|Brownie Basin,Oregon,https://www.mountainproject.com/area/119480060/brownie-basin,"[-117.41672, 45.27588]"
Benthos Buttress,Northeast Oregon|Wallowa Mountains|Benthos Buttress,Oregon,https://www.mountainproject.com/area/119480410/benthos-buttress,"[-117.35736, 45.33714]"
Aneroid Lake Peaks,Northeast Oregon|Wallowa Mountains|Aneroid Lake Peaks,Oregon,https://www.mountainproject.com/area/119480299/aneroid-lake-peaks,"[-117.20348, 45.20857]"
Middle Sister,Oregon Volcanoes|Three Sisters Wilderness|Middle Sister,Oregon,https://www.mountainproject.com/area/108312064/middle-sister,"[-121.7727, 44.1664]"
Broken Top,Oregon Volcanoes|Three Sisters Wilderness|Broken Top,Oregon,https://www.mountainproject.com/area/108309793/broken-top,"[-121.7, 44.0796]"
Twin Cracks,Central Oregon|Willow Creek|Twin Cracks,Oregon,https://www.mountainproject.com/area/112270961/twin-cracks,"[-121.157, 44.64246]"
Brandon's Cliff,Central Oregon|Willow Creek|Brandon's Cliff,Oregon,https://www.mountainproject.com/area/112250749/brandons-cliff,"[-121.16113, 44.64499]"
Main Area,Central Oregon|Cougar Buttress|Main Area,Oregon,https://www.mountainproject.com/area/114523888/main-area,"[-121.54824, 44.03596]"
(xx) The Zoo,Central Oregon|Smith Rock|(xx) The Zoo,Oregon,https://www.mountainproject.com/area/109707430/the-zoo,"[-121.11247, 44.38181]"
